STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	VIOL	PROPERTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON
9999	2	4	1979	37	137	12474	12474	3	1	100	33	271	0	5	3	25	96	165	10	0
9999	2	4	1980	37	139	41933	41933	5	3	100	173	1175	0	15	41	117	339	799	37	6
9999	2	4	1981	37	141	52968	52065	6	4	100	199	1088	1	9	11	178	448	576	64	3
9999	2	4	1982	37	143	13050	13050	4	2	100	14	211	1	3	2	8	103	100	8	2
9999	2	4	1983	37	145	37689	37689	4	2	100	148	1143	3	8	18	119	477	627	39	5
9999	2	4	1984	37	147	159161	158981	10	8	69.9808	876	7291	12	22	256	586	2175	4877	239	27
9999	2	4	1985	37	149	19191	18612	6	3	100	29	349	0	4	3	22	98	231	20	2
9999	2	4	1986	37	151	142835	142325	9	7	100	265	4496	5	20	96	144	1246	3039	211	13
9999	2	4	1987	37	153	46017	46017	5	3	100	248	2601	4	17	88	139	892	1595	114	34
9999	2	4	1988	37	155	130187	129549	13	9	100	1226	8311	13	30	358	825	3645	4108	558	66
9999	2	4	1989	37	157	92461	92461	8	6	100	370	3399	2	15	68	285	1065	2184	150	16
9999	2	4	1990	37	159	130667	140429	11	10	94.9888	497	4068	8	26	171	292	1202	2630	236	38
9999	2	4	1991	37	161	63574	59711	7	4	100	144	1870	0	18	28	98	643	1124	103	23
9999	2	4	1992	37	163	64446	63326	6	2	100	163	1730	2	13	46	102	748	865	117	17
9999	2	4	1993	37	165	36419	35851	5	3	100	207	1716	9	16	50	132	742	863	111	17
9999	2	4	1994	37	167	60171	55245	11	6	99.3933	139	1694	5	14	28	92	563	1033	98	16
9999	2	4	1995	37	169	47169	46394	7	4	100	138	1100	3	6	7	122	420	594	86	4
9999	2	4	1996	37	171	72785	72713	7	5	100	215	2092	7	27	21	160	726	1208	158	20
9999	2	4	1997	37	173	13588	13588	4	2	100	86	416	0	8	1	77	103	285	28	5
9999	2	4	1998	37	175	30325	30325	5	3	93.51	54	537	1	5	3	45	219	293	26	10
9999	2	4	1999	37	177	4089	4089	3	1	100	9	55	0	2	3	4	11	40	4	1
9999	2	4	2000	37	179	203170	203091	8	6	81.7885	399	4753	7	30	97	264	1468	3068	218	32
9999	2	4	2001	37	181	42932	42932	5	3	100	273	2838	5	7	96	165	1191	1528	119	16
9999	2	4	2002	37	183	900743	898562	26	19	99.8216	2664	23540	23	147	1010	1484	5566	16688	1287	106
9999	2	4	2003	37	185	19352	17510	5	1	100	55	626	1	6	7	41	304	286	36	6
9999	2	4	2004	37	187	12887	12887	5	2	100	119	392	1	2	15	101	146	228	18	3
9999	2	4	2005	37	189	45647	45392	9	6	51.0266	64	1076	0	7	10	47	244	789	43	1
9999	2	4	2006	37	191	113922	110905	9	4	100	504	4871	14	11	129	350	1658	2923	290	10
9999	2	4	2007	37	193	66785	66857	5	4	100	166	1970	3	11	26	126	802	1052	116	5
9999	2	4	2008	37	195	76908	76466	6	3	100	317	2894	4	9	93	211	889	1871	134	13
9999	2	4	2009	37	197	38178	36396	7	3	100	79	868	2	12	4	61	298	531	39	3
9999	2	4	2010	37	199	18612	18612	5	3	100	23	201	2	3	0	18	79	115	7	0
9999	2	4	2011	37	777	0	0	1	1	100	34	197	1	8	3	22	86	93	18	3
9999	2	4	2012	38	1	2227	2227	1	1	100	2	9	0	0	0	2	5	3	1	0
9999	2	4	2013	38	3	10655	10655	2	2	100	7	70	0	2	0	5	17	47	6	0
9999	2	4	2014	38	5	7006	7006	1	1	0	4	46	0	1	0	3	11	30	5	1
9999	2	4	2015	38	7	810	810	1	1	25	0	4	0	0	0	0	0	4	0	0
9999	2	4	2016	38	9	6305	6305	1	1	100	0	51	0	0	0	0	11	36	4	0
9999	2	4	2017	38	11	3020	1529	2	1	58.3333	0	3	0	0	0	0	0	2	2	0
9999	2	4	2018	38	13	1793	1793	2	2	86.7262	1	29	0	0	0	1	5	22	1	0
9999	2	4	2019	38	15	80388	80388	3	3	100	173	1797	3	22	12	136	252	1427	118	5
9999	2	4	2020	38	17	142950	142950	4	4	100	378	4047	2	73	40	263	875	2890	282	30
9999	2	4	2021	38	19	3776	3776	1	1	100	3	43	0	0	0	3	7	34	2	1
9999	2	4	2022	38	21	5222	5222	3	3	100	2	25	0	0	0	2	12	11	2	3
9999	2	4	2023	38	23	1973	0	2	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	2024	38	25	3314	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	2025	38	27	2370	2370	1	1	100	3	5	0	0	0	3	1	4	0	0
9999	2	4	2026	38	29	3313	2326	2	1	100	0	21	0	0	0	0	10	9	2	1
9999	2	4	2027	38	31	3443	2052	2	1	100	0	4	0	0	0	0	0	3	1	0
9999	2	4	2028	38	33	1624	1624	1	1	33.3333	0	6	0	0	0	0	6	0	0	0
9999	2	4	2029	38	35	67169	67169	7	7	100	165	1827	0	32	29	104	331	1409	87	4
9999	2	4	2030	38	37	2391	2391	2	2	100	0	10	0	0	0	0	1	6	3	0
9999	2	4	2031	38	39	2339	2339	1	1	100	1	1	0	1	0	0	0	1	0	0
9999	2	4	2032	38	41	2364	2364	1	1	100	0	5	0	0	0	0	0	4	1	0
9999	2	4	2033	38	43	2265	2265	2	2	100	2	7	0	1	0	1	2	4	1	0
9999	2	4	2034	38	45	3946	3158	2	1	100	1	2	0	0	0	1	0	0	2	0
9999	2	4	2035	38	47	1922	1922	2	2	63.3195	2	24	0	0	0	2	4	18	1	0
9999	2	4	2036	38	49	5127	5127	1	1	100	2	17	1	1	0	0	4	12	1	0
9999	2	4	2037	38	51	2588	1735	2	1	91.6667	1	5	0	0	0	1	3	1	1	0
9999	2	4	2038	38	53	5713	5713	2	2	100	0	33	0	0	0	0	4	27	2	0
9999	2	4	2039	38	55	8305	8305	1	1	100	6	87	0	3	0	3	21	55	11	1
9999	2	4	2040	38	57	7835	5654	3	2	100	6	84	0	4	0	2	14	67	3	2
9999	2	4	2041	38	59	26564	26564	2	2	100	52	448	0	18	1	33	58	349	41	1
9999	2	4	2042	38	61	6551	6551	2	2	87.666	3	68	0	0	0	3	18	39	11	0
9999	2	4	2043	38	63	3136	3136	1	1	100	4	21	0	0	1	3	4	13	4	0
9999	2	4	2044	38	65	1672	1672	1	1	100	0	7	0	0	0	0	1	6	0	0
9999	2	4	2045	38	67	7359	7359	2	2	100	6	46	1	1	0	4	16	26	4	0
9999	2	4	2046	38	69	4064	4064	2	2	100	7	55	0	2	2	3	12	40	3	1
9999	2	4	2047	38	71	11235	11235	2	2	100	32	316	0	1	0	31	44	254	18	1
9999	2	4	2048	38	73	5643	5643	2	2	100	5	62	0	2	1	2	35	22	5	0
9999	2	4	2049	38	75	2227	2227	1	1	100	1	13	0	0	1	0	1	12	0	0
9999	2	4	2050	38	77	16288	16288	3	3	100	17	288	0	4	0	13	56	222	10	0
9999	2	4	2051	38	79	13759	13759	3	3	100	3	46	0	0	0	3	16	30	0	1
9999	2	4	2052	38	81	4047	4047	1	1	100	3	24	0	0	0	3	2	19	3	1
9999	2	4	2053	38	83	1235	1235	1	1	100	1	17	0	0	0	1	5	12	0	0
9999	2	4	2054	38	85	4284	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	2055	38	87	671	671	1	1	100	0	4	0	0	0	0	0	4	0	0
9999	2	4	2056	38	89	22750	22453	3	2	100	33	341	2	0	2	29	37	286	18	0
9999	2	4	2057	38	91	1765	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	2058	38	93	20393	20393	2	2	100	26	344	0	12	1	13	61	256	27	3
9999	2	4	2059	38	95	2155	2155	2	2	100	0	16	0	0	0	0	3	12	1	0
9999	2	4	2060	38	97	7811	7811	3	3	100	1	44	0	0	1	0	9	26	9	0
9999	2	4	2061	38	99	10810	10810	2	2	100	6	200	0	3	1	2	41	138	21	2
9999	2	4	2062	38	101	56119	56119	3	3	99.1179	127	796	0	20	7	100	130	594	72	12
9999	2	4	2063	38	103	4134	4134	3	3	100	4	41	0	2	0	2	6	34	1	0
9999	2	4	2064	38	105	20019	20019	2	2	100	46	390	0	17	4	25	55	299	36	3
9999	2	4	2065	38	777	0	0	5	4	100	532	701	3	65	2	462	168	466	67	17
9999	2	4	2066	39	1	28396	27313	6	5	94.4331	16	376	0	2	0	14	126	237	12	1
9999	2	4	2067	39	3	108169	96335	14	11	97.1199	548	4207	6	73	162	307	1328	2645	235	33
9999	2	4	2068	39	5	55657	54620	5	3	100	31	889	0	7	5	19	219	646	23	2
9999	2	4	2069	39	7	100718	19875	9	5	98.8864	40	444	1	3	6	30	100	327	18	1
9999	2	4	2070	39	9	63550	61302	9	5	99.2054	72	1731	3	19	12	38	461	1247	22	7
9999	2	4	2071	39	11	46713	34686	9	5	95.5825	20	507	0	7	1	12	147	354	7	2
9999	2	4	2072	39	13	67944	66791	12	10	78.7511	71	900	3	24	15	29	228	622	49	10
9999	2	4	2073	39	15	44248	43187	8	5	99.5242	19	760	0	10	5	3	240	495	26	3
9999	2	4	2074	39	17	365786	353872	13	13	98.8011	1196	14337	8	179	388	621	3203	10546	588	63
9999	2	4	2075	39	19	26243	28160	2	3	100	20	128	0	2	0	18	34	91	3	0
9999	2	4	2076	39	21	39850	39850	4	4	97.5203	57	823	0	11	2	43	168	629	26	2
9999	2	4	2077	39	23	139752	139471	8	7	99.0713	497	5705	4	50	225	218	1557	3868	280	38
9999	2	4	2078	39	25	196051	153421	13	13	98.9836	190	4259	1	40	32	118	988	3181	90	26
9999	2	4	2079	39	27	43622	43622	5	5	98.9447	40	956	0	7	15	18	165	771	20	3
9999	2	4	2080	39	29	108441	81272	13	9	93.3924	22	401	0	3	8	11	68	308	25	2
9999	2	4	2081	39	31	36010	36010	2	2	97.721	21	734	0	5	4	12	196	508	29	9
9999	2	4	2082	39	33	43488	31335	5	4	92.261	47	787	0	6	7	34	223	552	12	1
9999	2	4	2083	39	35	1276383	1148985	62	48	98.9417	7220	35753	101	505	4088	2526	11898	19039	4816	447
9999	2	4	2084	39	37	52043	50973	6	5	95.3191	80	1256	3	18	14	44	331	868	57	15
9999	2	4	2085	39	39	38663	38663	3	3	100	35	878	0	20	5	10	106	759	12	8
9999	2	4	2086	39	41	157161	169420	8	9	99.394	178	2635	1	57	51	70	642	1918	75	19
9999	2	4	2087	39	43	72375	76626	9	8	98.6271	192	2398	2	17	47	126	544	1799	55	13
9999	2	4	2088	39	45	136616	143340	8	9	99.0605	238	4384	4	50	112	72	1009	3192	183	31
9999	2	4	2089	39	47	28390	28390	2	2	100	39	979	1	8	11	19	229	717	33	6
9999	2	4	2090	39	49	1170116	1137190	30	29	99.7706	5959	60955	92	668	3687	1512	16939	39427	4589	512
9999	2	4	2091	39	51	42820	42651	6	6	98.9989	36	843	1	6	6	22	209	602	32	7
9999	2	4	2092	39	53	30984	30905	5	4	99.2995	37	1038	3	9	14	11	327	676	36	4
9999	2	4	2093	39	55	99862	88960	8	7	100	36	684	1	1	0	34	147	522	16	1
9999	2	4	2094	39	57	160703	160940	11	12	100	191	4679	1	51	62	77	893	3657	128	16
9999	2	4	2095	39	59	40230	37286	4	2	100	78	736	1	6	15	56	278	416	41	3
9999	2	4	2096	39	61	859361	848739	41	40	97.4198	4767	36270	67	354	2732	1615	9127	25018	2126	292
9999	2	4	2097	39	63	74653	73241	3	3	100	82	1807	1	18	19	44	387	1380	40	3
9999	2	4	2098	39	65	32045	32045	4	4	99.6245	18	1028	0	8	5	5	300	709	18	3
9999	2	4	2099	39	67	15249	14910	5	4	93.8833	13	243	0	5	0	8	107	127	9	3
9999	2	4	2100	39	69	28887	24994	5	2	100	31	698	0	16	4	11	163	511	23	5
9999	2	4	2101	39	71	42627	42627	6	6	98.2228	45	1376	0	5	13	27	385	935	57	4
9999	2	4	2102	39	73	29145	29145	2	2	100	10	683	0	4	2	4	217	430	36	1
9999	2	4	2103	39	75	41652	41729	3	4	99.2931	18	440	0	8	0	10	123	299	18	6
9999	2	4	2104	39	77	55363	55271	7	7	80.9647	22	889	0	6	7	9	182	680	27	4
9999	2	4	2105	39	79	33440	33440	4	4	68.0293	11	617	0	2	2	7	127	474	16	1
9999	2	4	2106	39	81	68317	65652	16	11	74.2036	146	1555	1	9	34	102	316	1182	57	2
9999	2	4	2107	39	83	60048	3550	4	2	100	1	85	0	0	0	1	23	61	1	1
9999	2	4	2108	39	85	235450	175954	19	16	99.5846	185	3440	1	35	55	95	516	2774	149	23
9999	2	4	2109	39	87	62796	62506	6	5	95.2949	60	821	2	7	12	39	279	496	46	5
9999	2	4	2110	39	89	152817	155125	12	12	100	188	4297	6	53	44	84	919	3208	170	52
9999	2	4	2111	39	91	46381	44062	6	5	99.3526	66	1226	1	18	8	39	238	967	21	6
9999	2	4	2112	39	93	312145	257951	14	9	100	730	7304	13	84	306	326	2427	4625	252	74
9999	2	4	2113	39	95	440024	415428	14	11	99.8838	3459	16817	33	189	1278	1958	8957	6347	1513	527
9999	2	4	2114	39	97	43365	42174	6	6	76.6908	21	740	0	7	5	9	197	514	28	1
9999	2	4	2115	39	99	235881	236273	22	24	97.0066	1017	9369	23	70	388	537	3221	5496	652	270
9999	2	4	2116	39	101	65922	65922	3	3	100	72	2269	1	12	34	24	576	1655	38	10
9999	2	4	2117	39	103	173862	103861	11	9	86.1401	29	780	0	11	3	15	147	616	18	0
9999	2	4	2118	39	105	22757	21162	6	4	83.0049	19	388	1	6	6	6	145	209	34	2
9999	2	4	2119	39	107	40930	40930	6	6	96.9106	39	791	0	17	4	18	126	648	16	13
9999	2	4	2120	39	109	101274	79660	5	6	100	51	1878	0	20	16	15	451	1385	42	15
9999	2	4	2121	39	111	14162	14162	2	2	100	14	73	0	6	0	7	28	42	3	0
9999	2	4	2122	39	113	533541	533247	24	25	99.0855	2520	20640	47	236	1129	1107	5942	13248	1450	295
9999	2	4	2123	39	115	14513	14513	2	2	94.6565	10	204	1	4	1	4	80	108	16	5
9999	2	4	2124	39	117	34869	34869	4	4	98.6012	15	410	0	6	2	6	167	234	9	0
9999	2	4	2125	39	119	84635	85383	7	8	96.4704	172	2792	1	36	59	76	621	2042	129	18
9999	2	4	2126	39	121	14403	12120	2	1	50	0	11	0	0	0	0	2	9	0	0
9999	2	4	2127	39	123	40925	38135	8	7	98.1736	16	681	0	6	2	8	137	512	32	1
9999	2	4	2128	39	125	19031	18667	5	4	96.7599	15	190	0	3	1	11	64	125	1	0
9999	2	4	2129	39	127	36222	34842	9	8	78.3453	9	185	0	2	1	6	59	124	2	0
9999	2	4	2130	39	129	54905	54119	6	5	99.1	87	2341	0	13	32	42	701	1583	56	19
9999	2	4	2131	39	131	28076	28076	2	2	100	10	494	1	3	2	4	150	325	19	9
9999	2	4	2132	39	133	155636	154217	11	9	99.8533	193	3538	4	46	40	102	739	2657	142	52
9999	2	4	2133	39	135	41688	41688	7	7	93.7828	33	854	0	5	6	22	248	568	37	3
9999	2	4	2134	39	137	34622	34622	5	5	83.8845	14	239	0	3	4	7	88	142	9	2
9999	2	4	2135	39	139	125789	124956	8	9	98.88	247	4947	3	45	81	118	1495	3354	98	33
9999	2	4	2136	39	141	76598	76598	2	2	100	317	3883	0	23	58	236	950	2793	140	16
9999	2	4	2137	39	143	63748	25106	7	4	100	38	1322	0	0	15	23	197	1082	42	1
9999	2	4	2138	39	145	76542	76542	3	3	100	205	4437	6	21	114	64	1424	2863	150	26
9999	2	4	2139	39	147	56983	37590	7	3	97.4676	14	318	0	9	0	5	146	167	5	1
9999	2	4	2140	39	149	49169	47073	5	3	99.4866	61	1262	1	16	18	26	288	951	23	19
9999	2	4	2141	39	151	382769	371202	20	16	99.7061	1167	9666	22	132	460	552	2759	6451	455	106
9999	2	4	2142	39	153	545302	504065	25	20	99.2048	2264	18265	23	258	843	1140	5097	11951	1217	155
9999	2	4	2143	39	155	210481	206166	18	17	95.8231	564	6607	7	48	210	299	1901	4312	395	27
9999	2	4	2144	39	157	91773	87589	13	9	95.7504	65	989	0	16	13	36	215	707	66	2
9999	2	4	2145	39	159	47622	47046	3	4	100	24	860	0	7	6	11	163	679	18	5
9999	2	4	2146	39	161	25856	28737	2	3	100	37	755	0	8	4	25	192	547	16	5
9999	2	4	2147	39	163	13373	13373	2	2	85.8708	11	140	0	1	5	5	55	79	7	1
9999	2	4	2148	39	165	211207	204434	10	10	99.7507	141	3274	6	24	47	63	674	2526	75	16
9999	2	4	2149	39	167	61573	60082	7	5	99.4462	80	1033	1	27	17	35	277	719	36	1
9999	2	4	2150	39	169	114557	109539	13	11	98.2122	115	2417	0	35	41	38	639	1716	62	26
9999	2	4	2151	39	171	38156	35052	6	4	97.5677	35	517	0	13	2	20	98	387	31	4
9999	2	4	2152	39	173	126185	122139	15	12	98.1927	90	2638	0	23	19	48	513	2059	66	8
9999	2	4	2153	39	175	22359	22359	4	4	77.8475	11	34	0	0	5	6	13	18	2	0
9999	2	4	2154	40	1	22029	22029	3	3	100	65	326	2	7	3	53	125	170	31	8
9999	2	4	2155	40	3	5624	5414	3	2	100	0	49	0	0	0	0	17	27	5	2
9999	2	4	2156	40	5	14838	14838	5	5	100	22	241	1	4	0	17	80	139	22	0
9999	2	4	2157	40	7	5222	5222	2	2	87.6484	6	78	0	3	0	3	26	47	5	0
9999	2	4	2158	40	9	21439	21439	3	3	100	48	340	1	4	1	42	99	219	22	9
9999	2	4	2159	40	11	12757	12830	3	4	100	14	155	0	3	2	9	44	106	5	2
9999	2	4	2160	40	13	40766	40766	7	7	100	153	1165	5	22	12	114	363	719	83	4
9999	2	4	2161	40	15	29365	29082	6	6	100	44	491	1	2	1	40	151	305	35	7
9999	2	4	2162	40	17	71605	108945	6	8	100	533	4081	9	41	107	376	1150	2575	356	23
9999	2	4	2163	40	19	48544	48544	5	5	100	419	1912	0	26	30	363	506	1301	105	12
9999	2	4	2164	40	21	46356	46366	4	5	100	121	1238	1	22	2	96	348	802	88	9
9999	2	4	2165	40	23	14932	14254	4	3	98.1339	34	402	0	1	2	31	175	198	29	6
9999	2	4	2166	40	25	2512	2512	2	2	100	0	12	0	0	0	0	3	8	1	0
9999	2	4	2167	40	27	188142	245005	7	8	100	871	10500	9	107	196	559	2612	7132	756	34
9999	2	4	2168	40	29	5725	5725	2	2	100	10	90	0	1	0	9	15	67	8	5
9999	2	4	2169	40	31	112142	112142	5	5	100	1141	5325	11	86	182	862	1603	3442	280	36
9999	2	4	2170	40	33	6182	6182	2	2	74.5632	4	34	0	0	0	4	6	28	0	0
9999	2	4	2171	40	35	15247	15247	2	2	94.9744	34	272	0	2	0	32	80	170	22	5
9999	2	4	2172	40	37	70593	70502	7	8	100	133	1512	0	15	14	104	435	967	110	12
9999	2	4	2173	40	39	26618	26614	4	4	100	124	685	1	22	9	92	165	499	21	2
9999	2	4	2174	40	41	41049	40119	5	4	97.8265	121	647	2	32	1	85	255	348	45	5
9999	2	4	2175	40	43	4381	4381	1	1	100	4	25	0	1	0	3	10	13	2	0
9999	2	4	2176	40	45	3988	3988	1	1	100	4	41	0	2	0	2	11	23	7	0
9999	2	4	2177	40	47	58573	58573	3	3	100	258	2549	2	40	32	184	595	1857	97	17
9999	2	4	2178	40	49	27411	27411	6	6	100	52	869	1	10	4	37	226	586	57	4
9999	2	4	2179	40	51	50816	52030	5	6	100	129	1491	0	19	12	98	424	954	113	11
9999	2	4	2180	40	53	4407	4407	1	1	100	7	69	0	0	0	7	15	40	14	0
9999	2	4	2181	40	55	5713	5713	2	2	100	13	66	0	4	1	8	23	42	1	0
9999	2	4	2182	40	57	2816	2816	2	2	100	4	68	0	0	0	4	35	33	0	0
9999	2	4	2183	40	59	3283	3283	1	1	100	4	17	0	0	0	4	9	7	1	0
9999	2	4	2184	40	61	12263	12263	2	2	100	36	173	2	0	1	33	43	104	26	2
9999	2	4	2185	40	63	13533	13653	3	4	100	18	287	0	3	2	13	72	184	31	3
9999	2	4	2186	40	65	25073	25073	2	2	100	49	690	3	5	14	27	236	442	12	10
9999	2	4	2187	40	67	6198	6198	3	3	100	17	47	0	1	1	15	16	24	7	1
9999	2	4	2188	40	69	10323	10323	3	3	100	38	102	0	3	0	35	51	44	7	1
9999	2	4	2189	40	71	45657	45657	6	6	100	239	1612	2	35	25	177	407	1131	74	16
9999	2	4	2190	40	73	14434	14434	2	2	100	6	119	0	0	0	6	27	82	10	0
9999	2	4	2191	40	75	9370	9370	4	4	100	30	158	0	3	1	26	53	94	11	4
9999	2	4	2192	40	77	10615	10615	2	2	100	25	176	0	1	0	24	63	95	18	2
9999	2	4	2193	40	79	50294	49418	9	8	100	151	918	4	10	7	130	277	562	79	3
9999	2	4	2194	40	81	32363	32350	7	7	100	55	515	0	5	4	46	130	330	55	5
9999	2	4	2195	40	83	38831	38831	3	3	94.3685	72	550	0	6	6	59	155	370	25	8
9999	2	4	2196	40	85	9248	9248	2	2	93.9554	13	125	0	0	0	13	34	80	11	0
9999	2	4	2197	40	87	34326	33112	6	6	100	54	879	0	11	5	38	228	574	77	4
9999	2	4	2198	40	89	33640	33640	5	5	100	153	1094	3	23	12	115	364	662	68	22
9999	2	4	2199	40	91	19842	19842	3	3	100	48	583	1	7	6	34	173	369	41	7
9999	2	4	2200	40	93	7110	7110	2	2	100	5	152	0	2	0	3	34	112	6	0
9999	2	4	2201	40	95	15221	15221	4	4	100	57	271	2	4	3	48	97	147	27	1
9999	2	4	2202	40	97	40322	40322	5	5	100	135	658	0	9	3	123	191	416	51	1
9999	2	4	2203	40	99	12883	12883	3	3	100	25	207	0	5	2	18	87	116	4	1
9999	2	4	2204	40	101	71931	71921	6	6	100	540	2485	0	33	68	439	884	1491	110	36
9999	2	4	2205	40	103	11213	11213	2	2	100	20	189	0	1	3	16	48	119	22	4
9999	2	4	2206	40	105	10810	10810	3	3	100	46	164	0	2	0	44	44	111	9	3
9999	2	4	2207	40	107	11169	11169	4	4	100	28	209	1	4	1	22	64	126	19	7
9999	2	4	2208	40	109	810081	716088	20	20	100	4987	36708	65	312	1198	3412	11252	21745	3711	134
9999	2	4	2209	40	111	39410	39410	7	7	100	153	875	3	17	21	112	288	533	54	21
9999	2	4	2210	40	113	35052	45871	4	8	100	253	1032	2	24	21	206	363	585	84	20
9999	2	4	2211	40	115	31891	31891	3	3	100	69	759	1	6	6	56	218	501	40	14
9999	2	4	2212	40	117	16358	16363	3	4	100	47	288	1	5	1	40	106	159	23	3
9999	2	4	2213	40	119	79900	79967	6	7	100	163	2269	3	27	17	116	474	1717	78	19
9999	2	4	2214	40	121	45521	45521	7	7	99.8708	117	1439	2	7	14	94	410	919	110	15
9999	2	4	2215	40	123	37555	37435	5	5	100	252	1094	0	13	8	231	344	687	63	7
9999	2	4	2216	40	125	70493	70493	4	4	100	313	2598	5	33	35	240	760	1655	183	4
9999	2	4	2217	40	127	11787	11787	3	3	100	28	229	1	1	2	24	101	105	23	1
9999	2	4	2218	40	129	3423	3423	1	1	91.6667	2	51	0	0	0	2	15	35	1	0
9999	2	4	2219	40	131	87708	86396	7	9	100	133	1259	0	18	5	110	300	826	133	5
9999	2	4	2220	40	133	24273	24273	4	4	100	75	769	4	3	5	63	266	462	41	5
9999	2	4	2221	40	135	41511	41511	5	5	100	84	906	1	8	7	68	287	596	23	13
9999	2	4	2222	40	137	43809	43809	4	4	97.1355	130	1415	0	20	8	101	363	986	66	7
9999	2	4	2223	40	139	20418	20418	5	5	100	40	364	0	3	5	32	110	239	15	4
9999	2	4	2224	40	141	7810	7810	4	4	97.5544	34	139	1	2	2	29	60	73	6	4
9999	2	4	2225	40	143	626375	598807	14	15	100	4840	27867	70	318	1172	3280	7772	17709	2386	226
9999	2	4	2226	40	145	52649	70768	4	8	99.3673	196	1444	2	17	14	163	356	984	104	11
9999	2	4	2227	40	147	50952	50926	3	3	100	133	1531	1	16	14	102	334	1139	58	11
9999	2	4	2228	40	149	11800	11804	2	3	100	41	106	0	5	1	35	26	75	5	2
9999	2	4	2229	40	151	8407	8407	3	3	100	17	151	0	3	0	14	34	108	9	0
9999	2	4	2230	40	153	20123	20123	3	3	100	50	705	1	17	8	24	214	469	22	5
9999	2	4	2231	40	777	0	0	24	24	100	161	1132	7	9	18	127	204	824	103	20
9999	2	4	2232	41	1	15872	15872	4	2	100	7	138	0	0	0	7	32	99	7	2
9999	2	4	2233	41	3	75807	82116	5	4	100	126	2354	1	17	27	81	402	1862	90	22
9999	2	4	2234	41	5	383479	384670	12	13	100	543	9527	3	84	182	274	1378	7453	695	50
9999	2	4	2235	41	7	37539	37539	8	6	100	71	1500	1	8	21	41	302	1136	62	20
9999	2	4	2236	41	9	49993	49993	9	7	100	46	664	1	12	0	33	146	457	61	11
9999	2	4	2237	41	11	63414	60972	8	5	100	79	1596	2	9	12	56	319	1182	94	9
9999	2	4	2238	41	13	23431	23431	4	2	100	54	450	1	6	0	46	111	329	10	8
9999	2	4	2239	41	15	21528	15236	5	2	100	20	222	0	0	0	20	60	137	25	3
9999	2	4	2240	41	17	163637	163637	6	5	100	407	4197	2	44	37	324	787	3230	180	38
9999	2	4	2241	41	19	104263	104263	8	6	100	131	2261	2	40	21	68	511	1590	160	48
9999	2	4	2242	41	21	1727	1727	4	2	100	1	19	0	0	0	1	8	7	4	0
9999	2	4	2243	41	23	6801	6801	5	3	92.4349	2	84	0	0	0	2	16	66	1	1
9999	2	4	2244	41	25	6643	6643	5	3	100	5	127	0	1	0	4	34	86	7	1
9999	2	4	2245	41	27	21616	21616	4	2	100	16	358	0	0	3	13	59	276	23	2
9999	2	4	2246	41	29	203007	203007	12	10	100	498	5387	2	66	42	387	716	4453	219	74
9999	2	4	2247	41	31	20635	19476	5	2	100	32	498	1	3	9	19	111	343	43	3
9999	2	4	2248	41	33	82123	82123	4	2	96.5834	115	2222	0	17	36	62	488	1574	161	12
9999	2	4	2249	41	35	66581	66581	5	3	100	180	1282	6	27	34	113	318	879	86	12
9999	2	4	2250	41	37	7207	7207	4	2	61.2784	10	84	0	0	0	10	24	59	1	0
9999	2	4	2251	41	39	348528	348528	12	10	100	1127	14287	4	119	272	732	3216	9610	1461	120
9999	2	4	2252	41	41	46036	46036	6	4	100	125	1330	2	21	17	85	283	973	75	10
9999	2	4	2253	41	43	122886	116577	6	4	100	155	3422	0	24	44	87	569	2706	148	28
9999	2	4	2254	41	45	30778	30778	5	3	96.7715	64	835	3	11	9	41	155	649	31	6
9999	2	4	2255	41	47	339402	317379	14	12	100	842	10457	6	107	177	552	1824	7486	1148	57
9999	2	4	2256	41	49	11132	11132	5	3	100	29	214	1	2	0	26	42	162	9	2
9999	2	4	2257	41	51	719243	719276	9	7	100	3697	32492	20	313	1213	2151	4509	23990	3992	300
9999	2	4	2258	41	53	56692	78715	6	5	100	207	1996	1	29	24	152	370	1483	143	21
9999	2	4	2259	41	55	1607	1607	3	1	100	0	38	0	0	0	0	4	31	3	0
9999	2	4	2260	41	57	24953	24953	6	4	100	27	629	2	1	3	21	185	415	30	5
9999	2	4	2261	41	59	73700	70600	12	8	100	182	1982	3	19	28	132	414	1399	169	6
9999	2	4	2262	41	61	24958	24958	5	3	97.7936	28	579	3	3	0	22	121	438	21	7
9999	2	4	2263	41	63	6698	6698	4	2	100	2	65	0	0	0	2	12	53	0	0
9999	2	4	2264	41	65	23723	23723	4	2	100	28	773	2	3	6	16	219	503	51	1
9999	2	4	2265	41	67	539201	537977	14	15	100	903	10086	14	169	246	473	1516	7942	628	92
9999	2	4	2266	41	69	1293	1293	3	1	33.3333	0	0	0	0	0	0	0	0	0	0
9999	2	4	2267	41	71	99524	99524	8	6	100	153	1956	2	36	28	87	322	1544	89	20
