STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	SPOPARST	SPOPCRIM	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	SINDEX	SMODINDX	SMURDER	SRAPE	SROBBERY	SAGASSLT	SBURGLRY	SLARCENY	SMVTHEFT	SARSON
9999	1	8	2435	46	95	833354	769711	2090	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2436	46	97	833354	769711	2386	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2437	46	99	833354	769711	173681	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2438	46	101	833354	769711	6548	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2439	46	103	833354	769711	103972	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2440	46	105	833354	769711	3035	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2441	46	107	833354	769711	2391	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2442	46	109	833354	769711	9897	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2443	46	111	833354	769711	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2444	46	113	833354	769711	14085	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2445	46	115	833354	769711	6543	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2446	46	117	833354	769711	3036	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2447	46	119	833354	769711	1390	1	1	91.6667	0	0	0	0	0	0	0	0	0	0
9999	1	8	2448	46	121	833354	769711	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2449	46	123	833354	769711	5678	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2450	46	125	833354	769711	8426	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2451	46	127	833354	769711	11961	6	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2452	46	129	833354	769711	5638	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2453	46	135	833354	769711	22866	2	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2454	46	137	833354	769711	2884	1	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2455	46	777	833354	769711	0	9	9	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2456	47	1	6456243	6456243	75854	8	8	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2457	47	3	6456243	6456243	45885	3	3	100	1	0	0	0	0	1	0	0	0	0
9999	1	8	2458	47	5	6456243	6456243	16566	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2459	47	7	6456243	6456243	12971	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2460	47	9	6456243	6456243	124924	6	6	100	1	1	0	0	0	1	0	0	1	1
9999	1	8	2461	47	11	6456243	6456243	100881	5	5	100	1	1	0	0	0	1	0	0	1	0
9999	1	8	2462	47	13	6456243	6456243	40847	8	9	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2463	47	15	6456243	6456243	13875	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2464	47	17	6456243	6456243	28692	8	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2465	47	19	6456243	6456243	57657	5	6	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2466	47	21	6456243	6456243	39401	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2467	47	23	6456243	6456243	17283	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2468	47	25	6456243	6456243	32438	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2469	47	27	6456243	6456243	7825	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2470	47	29	6456243	6456243	35838	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2471	47	31	6456243	6456243	53454	5	5	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2472	47	33	6456243	6456243	14673	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2473	47	35	6456243	6456243	57100	4	4	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2474	47	37	6456243	6456243	635244	10	10	100	8	6	0	0	0	7	0	2	4	3
9999	1	8	2475	47	39	6456243	6456243	11784	3	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2476	47	41	6456243	6456243	19010	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2477	47	43	6456243	6456243	50495	8	8	100	1	0	0	0	0	1	0	0	0	0
9999	1	8	2478	47	45	6456243	6456243	38507	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2479	47	47	6456243	6456243	38831	8	9	93.9584	0	0	0	0	0	0	0	0	0	0
9999	1	8	2480	47	49	6456243	6456243	18169	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2481	47	51	6456243	6456243	41255	9	11	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2482	47	53	6456243	6456243	50347	10	10	100	1	0	0	0	0	1	0	0	0	0
9999	1	8	2483	47	55	6456243	6456243	29630	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2484	47	57	6456243	6456243	22954	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2485	47	59	6456243	6456243	69912	6	6	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2486	47	61	6456243	6456243	13657	3	3	99.0994	0	0	0	0	0	0	0	0	0	0
9999	1	8	2487	47	63	6456243	6456243	63583	5	5	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2488	47	65	6456243	6456243	343670	13	13	100	4	3	0	0	0	4	0	1	2	2
9999	1	8	2489	47	67	6456243	6456243	6793	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2490	47	69	6456243	6456243	27056	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2491	47	71	6456243	6456243	26088	5	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2492	47	73	6456243	6456243	57139	5	6	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2493	47	75	6456243	6456243	18623	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2494	47	77	6456243	6456243	28143	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2495	47	79	6456243	6456243	32619	5	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2496	47	81	6456243	6456243	24608	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2497	47	83	6456243	6456243	8402	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2498	47	85	6456243	6456243	18623	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2499	47	87	6456243	6456243	11465	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2500	47	89	6456243	6456243	52093	6	7	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2501	47	91	6456243	6456243	18382	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2502	47	93	6456243	6456243	440538	3	3	100	5	4	0	0	0	5	0	2	3	2
9999	1	8	2503	47	95	6456243	6456243	7843	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2504	47	97	6456243	6456243	27977	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2505	47	99	6456243	6456243	42463	7	7	100	1	0	0	0	0	0	0	0	0	0
9999	1	8	2506	47	101	6456243	6456243	12242	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2507	47	103	6456243	6456243	33707	3	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2508	47	105	6456243	6456243	49644	3	3	100	1	0	0	0	0	1	0	0	0	0
9999	1	8	2509	47	107	6456243	6456243	52942	6	6	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2510	47	109	6456243	6456243	26310	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2511	47	111	6456243	6456243	22671	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2512	47	113	6456243	6456243	99067	4	5	100	1	1	0	0	0	1	0	0	1	0
9999	1	8	2513	47	115	6456243	6456243	28456	8	9	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2514	47	117	6456243	6456243	31136	6	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2515	47	119	6456243	6456243	82182	4	4	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2516	47	121	6456243	6456243	11834	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2517	47	123	6456243	6456243	45253	6	6	100	1	0	0	0	0	1	0	0	0	0
9999	1	8	2518	47	125	6456243	6456243	178078	5	5	100	2	2	0	0	0	2	0	1	1	1
9999	1	8	2519	47	127	6456243	6456243	6464	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2520	47	129	6456243	6456243	22018	3	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2521	47	131	6456243	6456243	32053	8	10	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2522	47	133	6456243	6456243	22352	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2523	47	135	6456243	6456243	7963	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2524	47	137	6456243	6456243	5164	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2525	47	139	6456243	6456243	16918	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2526	47	141	6456243	6456243	73561	8	8	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2527	47	143	6456243	6456243	32344	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2528	47	145	6456243	6456243	54283	5	7	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2529	47	147	6456243	6456243	67660	6	9	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2530	47	149	6456243	6456243	271142	7	7	100	3	3	0	0	0	3	0	1	2	1
9999	1	8	2531	47	151	6456243	6456243	22343	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2532	47	153	6456243	6456243	14464	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2533	47	155	6456243	6456243	92221	6	6	100	1	1	0	0	0	1	0	0	1	0
9999	1	8	2534	47	157	6456243	6456243	942807	15	14	100	11	9	0	0	0	11	0	3	6	4
9999	1	8	2535	47	159	6456243	6456243	19308	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2536	47	161	6456243	6456243	13295	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2537	47	163	6456243	6456243	158719	8	9	100	2	2	0	0	0	2	0	1	1	1
9999	1	8	2538	47	165	6456243	6456243	170518	11	11	100	2	2	0	0	0	2	0	1	1	1
9999	1	8	2539	47	167	6456243	6456243	61799	6	6	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2540	47	169	6456243	6456243	7881	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2541	47	171	6456243	6456243	18431	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2542	47	173	6456243	6456243	19359	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2543	47	175	6456243	6456243	5528	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2544	47	177	6456243	6456243	40257	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2545	47	179	6456243	6456243	125380	5	6	100	1	1	0	0	0	1	0	0	1	1
9999	1	8	2546	47	181	6456243	6456243	17091	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2547	47	183	6456243	6456243	35269	7	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2548	47	185	6456243	6456243	26365	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2549	47	187	6456243	6456243	190117	7	7	100	2	2	0	0	0	2	0	1	1	1
9999	1	8	2550	47	189	6456243	6456243	117580	5	5	100	1	1	0	0	0	1	0	0	1	1
9999	1	8	2551	48	1	26059203	26011133	59181	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2552	48	3	26059203	26011133	15676	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2553	48	5	26059203	26011133	88982	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2554	48	7	26059203	26011133	23724	2	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2555	48	9	26059203	26011133	8974	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2556	48	11	26059203	26011133	1957	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2557	48	13	26059203	26011133	46262	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2558	48	15	26059203	26011133	29094	6	6	98.687	0	0	0	0	0	0	0	0	0	0
9999	1	8	2559	48	17	26059203	26011133	7356	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2560	48	19	26059203	26011133	20846	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2561	48	21	26059203	26011133	76240	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2562	48	23	26059203	26011133	3797	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2563	48	25	26059203	26011133	32576	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2564	48	27	26059203	26011133	318761	13	12	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2565	48	29	26059203	26011133	1782454	29	31	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2566	48	31	26059203	26011133	10759	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2567	48	33	26059203	26011133	635	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2568	48	35	26059203	26011133	17738	5	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2569	48	37	26059203	26011133	94183	7	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2570	48	39	26059203	26011133	324765	21	21	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2571	48	41	26059203	26011133	200592	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2572	48	43	26059203	26011133	9527	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2573	48	45	26059203	26011133	1676	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2574	48	47	26059203	26011133	7330	2	2	68.9632	0	0	0	0	0	0	0	0	0	0
9999	1	8	2575	48	49	26059203	26011133	38758	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2576	48	51	26059203	26011133	17509	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2577	48	53	26059203	26011133	43763	6	7	97.3745	0	0	0	0	0	0	0	0	0	0
9999	1	8	2578	48	55	26059203	26011133	39018	4	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2579	48	57	26059203	26011133	20375	4	3	98.4663	0	0	0	0	0	0	0	0	0	0
9999	1	8	2580	48	59	26059203	26011133	13717	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2581	48	61	26059203	26011133	420325	20	18	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2582	48	63	26059203	26011133	12593	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2583	48	65	26059203	26011133	6353	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2584	48	67	26059203	26011133	30709	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2585	48	69	26059203	26011133	8238	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2586	48	71	26059203	26011133	36084	3	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2587	48	73	26059203	26011133	51764	4	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2588	48	75	26059203	26011133	7089	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2589	48	77	26059203	26011133	10882	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2590	48	79	26059203	26011133	3156	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2591	48	81	26059203	26011133	3354	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2592	48	83	26059203	26011133	8894	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2593	48	85	26059203	26011133	824390	15	21	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2594	48	87	26059203	26011133	3138	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2595	48	89	26059203	26011133	21128	4	4	90.8747	0	0	0	0	0	0	0	0	0	0
9999	1	8	2596	48	91	26059203	26011133	113640	4	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2597	48	93	26059203	26011133	14099	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2598	48	95	26059203	26011133	4142	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2599	48	97	26059203	26011133	17133	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2600	48	99	26059203	26011133	77654	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2601	48	101	26059203	26011133	1521	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2602	48	103	26059203	26011133	4449	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2603	48	105	26059203	26011133	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2604	48	107	26059203	26011133	6183	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2605	48	109	26059203	26011133	2419	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2606	48	111	26059203	26011133	6969	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2607	48	113	26059203	26011133	2452198	35	40	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2608	48	115	26059203	26011133	13957	2	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2609	48	117	26059203	26011133	19888	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2610	48	119	26059203	26011133	5290	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2611	48	121	26059203	26011133	696686	23	30	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2612	48	123	26059203	26011133	20558	3	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2613	48	125	26059203	26011133	2438	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2614	48	127	26059203	26011133	10270	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2615	48	129	26059203	26011133	3706	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2616	48	131	26059203	26011133	11844	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2617	48	133	26059203	26011133	18912	6	6	89.2264	0	0	0	0	0	0	0	0	0	0
9999	1	8	2618	48	135	26059203	26011133	142209	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2619	48	137	26059203	26011133	1995	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2620	48	139	26059203	26011133	155041	10	15	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2621	48	141	26059203	26011133	833083	10	10	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2622	48	143	26059203	26011133	38839	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2623	48	145	26059203	26011133	18213	4	5	97.8751	0	0	0	0	0	0	0	0	0	0
9999	1	8	2624	48	147	26059203	26011133	34467	4	5	97.0755	0	0	0	0	0	0	0	0	0	0
9999	1	8	2625	48	149	26059203	26011133	25102	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2626	48	151	26059203	26011133	3973	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2627	48	153	26059203	26011133	6490	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2628	48	155	26059203	26011133	1361	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2629	48	157	26059203	26011133	615642	11	13	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2630	48	159	26059203	26011133	10709	1	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2631	48	161	26059203	26011133	19979	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2632	48	163	26059203	26011133	17661	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2633	48	165	26059203	26011133	18273	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2634	48	167	26059203	26011133	300176	15	15	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2635	48	169	26059203	26011133	6660	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2636	48	171	26059203	26011133	25490	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2637	48	173	26059203	26011133	1270	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2638	48	175	26059203	26011133	7351	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2639	48	177	26059203	26011133	20202	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2640	48	179	26059203	26011133	23096	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2641	48	181	26059203	26011133	123237	13	13	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2642	48	183	26059203	26011133	124924	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2643	48	185	26059203	26011133	27290	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2644	48	187	26059203	26011133	137790	4	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2645	48	189	26059203	26011133	37045	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2646	48	191	26059203	26011133	3428	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2647	48	193	26059203	26011133	7206	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2648	48	195	26059203	26011133	5661	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2649	48	197	26059203	26011133	4239	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2650	48	199	26059203	26011133	56073	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2651	48	201	26059203	26011133	4243516	42	46	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2652	48	203	26059203	26011133	67289	5	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2653	48	205	26059203	26011133	6060	1	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2654	48	207	26059203	26011133	6079	2	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2655	48	209	26059203	26011133	166507	5	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2656	48	211	26059203	26011133	4029	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2657	48	213	26059203	26011133	79786	8	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2658	48	215	26059203	26011133	809759	24	23	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2659	48	217	26059203	26011133	35922	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2660	48	219	26059203	26011133	22795	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2661	48	221	26059203	26011133	52444	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2662	48	223	26059203	26011133	35901	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2663	48	225	26059203	26011133	23836	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2664	48	227	26059203	26011133	35648	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2665	48	229	26059203	26011133	3474	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2666	48	231	26059203	26011133	86406	9	9	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2667	48	233	26059203	26011133	20556	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2668	48	235	26059203	26011133	1644	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2669	48	237	26059203	26011133	9170	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2670	48	239	26059203	26011133	14242	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2671	48	241	26059203	26011133	36840	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2672	48	243	26059203	26011133	2322	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2673	48	245	26059203	26011133	256588	7	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2674	48	247	26059203	26011133	5344	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2675	48	249	26059203	26011133	41958	4	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2676	48	251	26059203	26011133	155021	8	10	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2677	48	253	26059203	26011133	20448	5	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2678	48	255	26059203	26011133	15170	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2679	48	257	26059203	26011133	105743	7	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2680	48	259	26059203	26011133	35302	2	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2681	48	261	26059203	26011133	444	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2682	48	263	26059203	26011133	837	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2683	48	265	26059203	26011133	50529	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2684	48	267	26059203	26011133	4701	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2685	48	269	26059203	26011133	259	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2686	48	271	26059203	26011133	1954	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2687	48	273	26059203	26011133	32678	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2688	48	275	26059203	26011133	3814	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2689	48	277	26059203	26011133	50824	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2690	48	279	26059203	26011133	13393	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2691	48	281	26059203	26011133	19073	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2692	48	283	26059203	26011133	7106	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2693	48	285	26059203	26011133	19637	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2694	48	287	26059203	26011133	16916	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2695	48	289	26059203	26011133	17169	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2696	48	291	26059203	26011133	77347	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2697	48	293	26059203	26011133	23986	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2698	48	295	26059203	26011133	3377	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2699	48	297	26059203	26011133	11618	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2700	48	299	26059203	26011133	19468	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2701	48	301	26059203	26011133	95	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2702	48	303	26059203	26011133	288162	9	10	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2703	48	305	26059203	26011133	5976	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2704	48	307	26059203	26011133	8414	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2705	48	309	26059203	26011133	239865	17	17	100	0	0	0	0	0	0	0	0	0	0
